;current_time;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;n1;n2;north_error;east_error;distance_to_target;yaw_setpoint;current_angle;tau_X;tau_N;target_north_from_observer;target_east_from_observer
2024-04-23_16:03:03:900722;1713880983.898708;59.87838045;10.73694305;0.0;59.87838045;10.73694305;0.0;1713880983.898708;29.197;0.7038746363067143;0.80;-1.572;1.321;6.19;16.478;4.723;0.651;59.878375166666665;10.736924983333333;0.0;0.5329123324704269;0.9567466457777986;9.396425257324204e-08;1713880983.7884195;0.11028861999511719;0.0;0.0;0.0;-0.0;827.0963575572608;939.8156365744102;34.43189484171219;-18.989522127599194;39.32120716643;-0.5040015090939622;0.10803588069844901;190.44111552244863;-9.558884477551361;34.96480717418262;-18.032775481821396
2024-04-23_16:03:04:010428;1713880984.0073924;59.87838205;10.736945316666667;0.0;59.87838205;10.736945316666667;0.0;1713880984.0073924;19.771;2.0135202816382183;0.80;1.551;2.663;6.284;8.237;5.976;1.165;59.878375166666665;10.736924983333333;0.0;0.5886174562562752;1.0118179010850867;1.066175538966263e-07;1713880983.898708;0.10868430137634277;0.0;0.0;0.0;-0.0;829.6264680991841;938.8479794587985;34.36798524269044;-18.827368361699182;39.18709237834442;-0.5011656985085802;0.10967649019532366;190.72954472684046;-9.27045527315953;34.95660269894671;-17.815550460614094
2024-04-23_16:03:04:119971;1713880984.1169636;59.87838205;10.736945316666667;0.0;59.87838205;10.736945316666667;0.0;1713880984.1159396;18.684;0.0;0.80;1.874;3.184;6.435;2.962;6.79;1.904;59.878375166666665;10.736924983333333;0.0;0.7668738423011927;1.1387617895744915;1.4751076266028562e-07;1713880984.0073924;0.10957121849060059;0.0;0.0;0.0;-0.0;828.6331370877817;939.2283566281362;34.1806107658589;-18.735860369205955;38.978797006854016;-0.50141632473247;0.1123119373658351;190.61620128519164;-9.383798714808355;34.947484608160096;-17.597098579631464
2024-04-23_16:03:04:338054;1713880984.3369937;59.87838205;10.736945316666667;0.0;59.87838205;10.736945316666667;0.0;1713880984.1159396;18.684;0.0;0.80;1.874;3.184;6.435;2.962;6.79;1.904;59.878375166666665;10.736924983333333;0.0;0.7668738423011927;1.1387617895744915;1.4751076266028562e-07;1713880984.1169636;0.2200300693511963;0.0;0.0;0.0;-0.0;830.0698382754348;938.6780023979502;34.17050571598805;-18.51496163169994;38.864215740314286;-0.49655709225016764;0.1123119373658351;190.78017904708022;-9.21982095291978;34.937379558289244;-17.376199842125448
2024-04-23_16:03:04:406784;1713880984.405787;59.87838345;10.736946583333333;0.0;59.87838345;10.736946583333333;0.0;1713880984.405787;11.406;0.5911685652076121;0.80;0.827;4.907;7.07;-7.953;5.875;2.438;59.878375166666665;10.736924983333333;0.0;0.7668738423011927;1.1387617895744915;1.4751076266028562e-07;1713880984.3369937;0.06879329681396484;0.0;0.0;0.0;-0.0;827.4653617543299;939.6747546305719;34.15916609699903;-18.28742235232812;38.746334597414474;-0.49153319742487656;0.12339477811599911;190.48312663259662;-9.516873367403369;34.926039939300225;-17.14866056275363
2024-04-23_16:03:04:554480;1713880984.5514884;59.87838345;10.736946583333333;0.0;59.87838345;10.736946583333333;0.0;1713880984.405787;11.406;0.5911685652076121;0.80;0.827;4.907;7.07;-7.953;5.875;2.438;59.878375166666665;10.736924983333333;0.0;0.9228481694199311;1.2097009977708963;1.8261962214660699e-07;1713880984.405787;0.14570140838623047;0.0;0.0;0.0;-0.0;829.1618713441324;939.0259638334999;33.99206919009089;-18.151621306510748;38.53494678702568;-0.49047292560698447;0.12339477811599911;190.6765152886626;-9.323484711337388;34.91491735951082;-16.941920308739853
2024-04-23_16:03:04:665411;1713880984.6614168;59.87838345;10.736946583333333;0.0;59.87838345;10.736946583333333;0.0;1713880984.405787;11.406;0.5911685652076121;0.80;0.827;4.907;7.07;-7.953;5.875;2.438;59.878375166666665;10.736924983333333;0.0;0.9228481694199311;1.2097009977708963;1.8261962214660699e-07;1713880984.5514884;0.10992836952209473;0.0;0.0;0.0;-0.0;830.4904820247406;938.5166256497007;33.97871508520688;-17.92057463987406;38.41484184875636;-0.4853311855808405;0.12339477811599911;190.8282429435889;-9.171757056411098;34.90156325462681;-16.710873642103167
2024-04-23_16:03:04:700930;1713880984.6989388;59.87838798333333;10.736948850000001;0.0;59.87838798333333;10.736948850000001;0.0;1713880984.6979766;12.296;1.78229711583721;0.80;-1.802;4.307;7.357;1.169;-5.139;-0.553;59.878375166666665;10.736924983333333;0.0;0.9228481694199311;1.2097009977708963;1.8261962214660699e-07;1713880984.6614168;0.037522077560424805;0.0;0.0;0.0;-0.0;829.694537173678;938.8218913746832;33.964994113192866;-17.69903588143991;38.299826321299726;-0.480381933492256;0.12840387306922282;190.7373166793233;-9.262683320676711;34.887842282612795;-16.489334883669017
2024-04-23_16:03:04:789590;1713880984.7866282;59.8783909;10.736950266666668;0.0;59.8783909;10.736950266666668;0.0;1713880984.7866282;12.745;3.7731071774605414;0.80;-1.802;4.307;7.357;1.169;-5.139;-0.553;59.878375166666665;10.736924983333333;0.0;1.4279078691258746;1.336644747747921;2.9966387937729877e-07;1713880984.6989388;0.08768939971923828;0.0;0.0;0.0;-0.0;828.4698514798268;939.2908253961543;33.44474839996518;-17.59611083209059;37.79119357670765;-0.4843283400618036;0.12840387306922282;190.59758267376847;-9.402417326231522;34.87265626909105;-16.25946608434267
2024-04-23_16:03:05:000923;1713880984.999918;59.878394066666665;10.7369519;0.0;59.878394066666665;10.7369519;0.0;1713880984.999918;13.772;1.7087786181018287;0.80;0.074;3.394;7.104;7.893;-1.087;0.01;59.878375166666665;10.736924983333333;0.0;1.7528543676311017;1.4159845703789289;3.9734198287177946e-07;1713880984.7866282;0.21328973770141602;0.0;0.0;0.0;-0.0;830.9127789444678;938.3545044961802;33.08915314235797;-17.25014584638802;37.31567482171636;-0.48056035236394806;0.12398819006167718;190.8765202301239;-9.123479769876091;34.842007509989074;-15.834161276009091
2024-04-23_16:03:05:169801;1713880985.1538413;59.878394066666665;10.7369519;0.0;59.878394066666665;10.7369519;0.0;1713880985.152846;14.042;0.0;0.80;0.653;3.624;7.223;3.259;3.196;1.385;59.878375166666665;10.736924983333333;0.0;2.1056534274202097;1.5074587102562018;5.262963168606305e-07;1713880984.999918;0.15392327308654785;0.0;0.0;0.0;-0.0;829.8987101923049;938.7436230431504;32.71216453304839;-17.03455875017136;36.881728542060884;-0.4801022391057749;0.1260651318715504;190.76063245610305;-9.239367543896952;34.817817960468595;-15.527100039915158
2024-04-23_16:03:05:378130;1713880985.3671632;59.878394066666665;10.7369519;0.0;59.878394066666665;10.7369519;0.0;1713880985.152846;14.042;0.0;0.80;0.653;3.624;7.223;3.259;3.196;1.385;59.878375166666665;10.736924983333333;0.0;2.1056534274202097;1.5074587102562018;5.262963168606305e-07;1713880985.1538413;0.21332192420959473;0.0;0.0;0.0;-0.0;831.0631351154246;938.2967556149499;32.69499844291959;-16.828938155014054;36.77194695155265;-0.47535821861149435;0.1260651318715504;190.89371498000273;-9.106285019997285;34.8006518703398;-15.321479444757852
2024-04-23_16:03:05:411558;1713880985.4005902;59.8784007;10.736955416666667;0.0;59.8784007;10.736955416666667;0.0;1713880985.4005902;11.452;3.087115546608263;0.80;-0.436;5.23;7.603;-7.038;5.714;1.425;59.878375166666665;10.736924983333333;0.0;2.1056534274202097;1.5074587102562018;5.262963168606305e-07;1713880985.3671632;0.03342700004577637;0.0;0.0;0.0;-0.0;830.141942626604;938.6503478927182;32.673325285199475;-16.58166017576863;36.64010970749305;-0.4696283160320324;0.13269738302912887;190.78841615667906;-9.211583843320929;34.77897871261968;-15.074201465512427
2024-04-23_16:03:05:525678;1713880985.4947617;59.8784007;10.736955416666667;0.0;59.8784007;10.736955416666667;0.0;1713880985.4947617;11.669;0.0;0.80;-1.279;5.723;7.836;-6.887;2.892;2.256;59.878375166666665;10.736924983333333;0.0;2.8446746272448875;1.7044080847406242;8.602974681526376e-07;1713880985.4005902;0.09417152404785156;0.0;0.0;0.0;-0.0;826.6257358154495;939.9951932413569;31.913475775954876;-16.552227534667303;35.95060740045788;-0.47846353721749557;0.13676400018627566;190.3875624496093;-9.612437550390705;34.758150403199764;-14.847819449926678
2024-04-23_16:03:05:599401;1713880985.5983534;59.8784041;10.736956983333334;0.0;59.8784041;10.736956983333334;0.0;1713880985.5983534;12.832;3.753425959615959;0.80;-1.632;5.792;8.028;-3.942;0.205;2.468;59.878375166666665;10.736924983333333;0.0;2.8446746272448875;1.7044080847406242;8.602974681526376e-07;1713880985.4947617;0.1035916805267334;0.0;0.0;0.0;-0.0;829.3128066941271;938.9681559924501;31.893491065932114;-16.34407073096333;35.837458342234925;-0.473564168427947;0.14011503235010478;190.69373991031452;-9.306260089685471;34.738165693177;-14.639662646222705
